date,latitude,longitude,altitude,temp_min,temp_max,wind_speed,humidity_mean,solar_radiation,eto
1979-01-01,41.994800567627,66.875,227,3.9909999999999903,11.058,3.32093925778718,0.846289754549962,8.24000697,0.68
1979-01-02,41.994800567627,66.875,227,2.6990000000000096,10.953,2.6400853832354705,0.798000667981205,7.58981502,0.75
1979-01-03,41.994800567627,66.875,227,4.9689999999999905,12.99,3.02671420277205,0.7170689110963849,8.07952518,1.15
1979-01-04,41.994800567627,66.875,227,6.94200000000001,14.507,3.16905149732921,0.68315254698903,8.31740022,1.42
1979-01-05,41.994800567627,66.875,227,7.084,15.161,3.84714675899195,0.587038763081786,8.53835832,1.99
1979-01-06,41.994800567627,66.875,227,1.8690000000000302,7.596999999999981,4.772285123558531,0.78426004497072,4.88750283,1.0
1979-01-07,41.994800567627,66.875,227,1.47500000000002,7.749000000000019,2.3951284484025095,0.9252372804760051,2.32458687,0.44
1979-01-08,41.994800567627,66.875,227,-1.3929999999999698,5.14999999999998,4.9001126216187,0.825690798564851,2.5541478,0.75
1979-01-09,41.994800567627,66.875,227,-3.4549999999999796,-0.557000000000016,3.1238859052807,0.6077523663721159,5.32665477,0.94
1979-01-10,41.994800567627,66.875,227,-6.543999999999981,-1.93200000000002,3.57224097007883,0.528785559944045,9.223654032,1.0
1979-01-11,41.994800567627,66.875,227,-7.362000000000019,-2.66899999999998,4.622066328526531,0.637148150139922,7.255406988,0.87
1979-01-12,41.994800567627,66.875,227,-7.31,-1.93700000000001,7.16154892878007,0.676698893255381,8.525360592,0.93
1979-01-13,41.994800567627,66.875,227,-4.55900000000003,-0.31299999999998807,5.02480785694205,0.750390141458436,8.90128278,0.76
1979-01-14,41.994800567627,66.875,227,-5.72899999999999,-2.76299999999998,2.6334831232959397,0.883355935956662,2.91510405,0.37
1979-01-15,41.994800567627,66.875,227,-3.3240000000000096,0.27999999999997305,2.67137461311,0.919737068729135,5.081232599999999,0.34
1979-01-16,41.994800567627,66.875,227,-7.161999999999981,-3.08300000000003,5.39662897152929,0.7805851892001809,8.386426152,0.6
1979-01-17,41.994800567627,66.875,227,-8.363,-5.048,3.60316440163917,0.8204127504070841,4.01619294,0.44
1979-01-18,41.994800567627,66.875,227,-9.374000000000018,-4.471,1.91702045092171,0.843041841912805,9.807189444,0.34
1979-01-19,41.994800567627,66.875,227,-12.354000000000001,-5.439000000000019,1.4891726191022399,0.8932737551300519,9.745818912,0.25
1979-01-20,41.994800567627,66.875,227,-11.203,-3.5690000000000204,1.93080100344502,0.887258639359946,10.052883252,0.28
1979-01-21,41.994800567627,66.875,227,-9.865000000000009,-0.814999999999998,2.8705730276801904,0.8923031775531441,10.2667455,0.35
1979-01-22,41.994800567627,66.875,227,-5.16199999999998,3.73899999999998,4.5639489277609,0.945110722646534,8.76712662,0.32
1979-01-23,41.994800567627,66.875,227,-5.980000000000019,2.03300000000002,4.33794763168036,0.8202396323390129,6.709165812,0.64
1979-01-24,41.994800567627,66.875,227,-9.067000000000009,-3.9139999999999904,4.18919214628107,0.820182117717967,3.466122552,0.49
1979-01-25,41.994800567627,66.875,227,-5.8570000000000295,-2.7939999999999796,2.9128366366439504,0.955983394408372,3.90352734,0.26
1979-01-26,41.994800567627,66.875,227,-8.45400000000001,-3.6580000000000203,3.72846980021604,0.9365742115477571,5.9419655460000005,0.27
1979-01-27,41.994800567627,66.875,227,-12.297,-7.9979999999999905,3.21151988563769,0.933585673040044,9.48976974,0.24
1979-01-28,41.994800567627,66.875,227,-19.404,-9.41399999999999,2.64430708508119,0.884097719820543,11.130640812000001,0.25
1979-01-29,41.994800567627,66.875,227,-20.301,-9.52699999999999,1.6463272456066298,0.8658795344819759,11.572085664000001,0.25
1979-01-30,41.994800567627,66.875,227,-20.752,-10.543,1.34655507484232,0.8905871000642991,11.281665672,0.23
1979-01-31,41.994800567627,66.875,227,-18.442999999999998,-5.584,2.26348698316104,0.898177350197922,11.43129078,0.28
1979-02-01,41.994800567627,66.875,227,-12.09,-0.593000000000018,2.8534785912287597,0.882848170034904,11.661749424000002,0.42
1979-02-02,41.994800567627,66.875,227,-6.26900000000001,0.939000000000021,3.40941109975677,0.95177709970258,10.065542364,0.37
1979-02-03,41.994800567627,66.875,227,-1.7590000000000101,2.94099999999997,3.5233237482440094,0.966300688496058,8.154842652000001,0.36
1979-02-04,41.994800567627,66.875,227,-0.90300000000002,3.3070000000000204,1.9616969805649298,0.9680869901611779,8.266276728,0.44
1979-02-05,41.994800567627,66.875,227,-1.226,1.733,1.9094597010832899,0.9489880565463771,6.687670787999999,0.42
1979-02-06,41.994800567627,66.875,227,-0.382000000000005,2.12200000000001,1.72006646321471,0.9204917405308771,7.127666604,0.51
1979-02-07,41.994800567627,66.875,227,-0.889999999999986,2.9180000000000095,2.80789685079908,0.9308655125262021,8.56225962,0.51
1979-02-08,41.994800567627,66.875,227,-0.324999999999989,4.0219999999999905,3.14971567340935,0.987099549174691,5.9785873920000006,0.35
1979-02-09,41.994800567627,66.875,227,2.7300000000000204,7.615000000000009,3.7623633457153396,0.9802336611712401,7.184528928,0.45
1979-02-10,41.994800567627,66.875,227,-0.374000000000024,6.09800000000001,3.2506856967851903,0.9543830225307909,2.60640126,0.43
1979-02-11,41.994800567627,66.875,227,0.31900000000001694,5.827000000000001,2.46920380052519,0.9695271325762691,2.549251728,0.4
1979-02-12,41.994800567627,66.875,227,4.61399999999998,8.57499999999999,2.9026151354050396,0.920848191657888,4.142921292,0.65
1979-02-13,41.994800567627,66.875,227,-0.7420000000000191,7.37,4.73742101955053,0.804585029468973,10.86018642,1.1
1979-02-14,41.994800567627,66.875,227,-1.46300000000002,6.836999999999991,3.32002774820198,0.7805864438068771,13.19715432,1.11
1979-02-15,41.994800567627,66.875,227,0.34500000000002695,10.255999999999998,3.01271819346267,0.6533499253599151,13.5901152,1.62
1979-02-16,41.994800567627,66.875,227,2.77999999999997,15.47,4.00718533033464,0.717588626464989,13.487507999999998,1.89
