date,latitude,longitude,altitude,temp_min,temp_max,wind_speed,humidity_mean,solar_radiation,eto
1979-01-01,40.433601379394496,64.375,220,6.786999999999981,14.253,4.6102299214652005,0.6826710793390269,8.920235376,1.78
1979-01-02,40.433601379394496,64.375,220,5.47000000000003,14.267999999999999,4.010877215265491,0.652251272983147,8.45359002,1.75
1979-01-03,40.433601379394496,64.375,220,6.507999999999981,15.448,4.34138264231851,0.631726757476462,8.995107312,2.01
1979-01-04,40.433601379394496,64.375,220,8.247000000000009,15.7,5.09554744433233,0.5739575522032829,9.07205688,2.57
1979-01-05,40.433601379394496,64.375,220,7.8439999999999905,16.125999999999998,5.565653019018391,0.494271122770344,9.270846612,3.14
1979-01-06,40.433601379394496,64.375,220,4.1669999999999705,9.730000000000018,5.514802109530341,0.719279237534743,8.425523952,1.46
1979-01-07,40.433601379394496,64.375,220,5.903000000000019,9.81999999999999,2.93023529409881,0.845060216021062,3.42152055,0.78
1979-01-08,40.433601379394496,64.375,220,-2.16800000000001,5.548999999999981,4.6298561450184,0.751213273031942,7.18818678,0.97
1979-01-09,40.433601379394496,64.375,220,-3.99400000000003,-0.30099999999998805,2.29866462126228,0.5593423213085429,6.1911553679999995,0.92
1979-01-10,40.433601379394496,64.375,220,-6.6809999999999805,0.41399999999998705,4.73362449635506,0.5767247382618139,9.623306988,1.15
1979-01-11,40.433601379394496,64.375,220,-3.8349999999999795,1.63,9.28709133062735,0.553489664992231,5.354156664,1.76
1979-01-12,40.433601379394496,64.375,220,-2.6890000000000205,0.927000000000021,10.405779172171199,0.5038927627280789,7.215521688,2.01
1979-01-13,40.433601379394496,64.375,220,-2.03899999999999,1.11099999999999,4.29463546375633,0.634164672513651,1.82159955,1.2
1979-01-14,40.433601379394496,64.375,220,-1.3940000000000101,2.17599999999999,2.54966419968318,0.81556964969584,3.39328422,0.62
1979-01-15,40.433601379394496,64.375,220,-0.875,6.47899999999999,3.22887271322299,0.83746610226224,8.10016812,0.67
1979-01-16,40.433601379394496,64.375,220,-1.78899999999999,2.6519999999999904,5.794374762630451,0.759233507556659,9.098215956,0.95
1979-01-17,40.433601379394496,64.375,220,-5.08499999999998,-1.4529999999999699,4.97589429762354,0.609818710259615,7.426524167999999,1.11
1979-01-18,40.433601379394496,64.375,220,-6.992999999999999,-0.994000000000028,2.55223147056438,0.632430740393245,10.012332672000001,0.78
1979-01-19,40.433601379394496,64.375,220,-8.677999999999999,-0.52800000000002,3.77757202251033,0.7205225821644771,10.572075,0.73
