date,latitude,longitude,altitude,temp_min,temp_max,wind_speed,humidity_mean,solar_radiation,eto
1979-01-01,38.872501373291,68.125,2920,-13.345,1.04500000000002,1.28980249585831,0.894037465724685,10.87009335,0.36
1979-01-02,38.872501373291,68.125,2920,-13.774000000000001,1.13400000000001,1.30443807171712,0.80553183986355,10.73154357,0.43
1979-01-03,38.872501373291,68.125,2920,-10.023,0.427999999999997,2.17931618387991,0.7374001782325171,10.54614132,0.57
1979-01-04,38.872501373291,68.125,2920,-9.470000000000029,0.177999999999997,2.31832257377672,0.7631311462737621,10.977355278,0.56
1979-01-05,38.872501373291,68.125,2920,-8.144000000000009,3.6170000000000204,1.91780724931354,0.5583290602529821,11.148299082000001,0.85
1979-01-06,38.872501373291,68.125,2920,-16.3,0.8949999999999821,2.28428111961413,0.698036630095906,11.15651412,0.62
1979-01-07,38.872501373291,68.125,2920,-4.60399999999999,-0.230000000000018,4.47900988147209,0.877795531623908,3.12451497,0.49
1979-01-08,38.872501373291,68.125,2920,-6.4060000000000095,-1.9649999999999699,3.2954553205801296,0.972846832044395,1.79926866,0.29
1979-01-09,38.872501373291,68.125,2920,-9.00599999999997,-4.797000000000031,3.43960726439094,0.892792208069668,10.2039183,0.37
1979-01-10,38.872501373291,68.125,2920,-9.199000000000009,-2.52800000000002,2.6177868120562597,0.8744102547578392,7.540257528,0.42
1979-01-11,38.872501373291,68.125,2920,-8.815,0.7540000000000191,1.7129138950396001,0.835053378257446,6.19408476,0.5
1979-01-12,38.872501373291,68.125,2920,-2.97000000000003,2.8670000000000204,2.9817859843721606,0.920751587268395,4.496231268,0.48
1979-01-13,38.872501373291,68.125,2920,-6.67200000000003,1.2370000000000199,1.8069599643523797,0.8790492933700171,9.546128964,0.49
1979-01-14,38.872501373291,68.125,2920,-7.233999999999981,-4.8829999999999805,2.72220030615368,0.924434121029592,3.826182852,0.34
1979-01-15,38.872501373291,68.125,2920,-5.19099999999997,-3.3779999999999903,2.25718196783264,0.9519580407636,3.3324210360000004,0.35
1979-01-16,38.872501373291,68.125,2920,-6.95699999999999,-4.39800000000002,2.8838626416453903,0.9473159957861179,3.3719600880000002,0.31
1979-01-17,38.872501373291,68.125,2920,-8.92700000000002,-5.7620000000000005,4.3192467481002,0.918658012326957,6.8883714000000005,0.34
1979-01-18,38.872501373291,68.125,2920,-16.398,-8.622000000000009,3.18309868336017,0.916485748869216,7.130868048,0.27
1979-01-19,38.872501373291,68.125,2920,-20.448,-7.899999999999981,1.41623135429314,0.891821900774075,10.2049308,0.31
1979-01-20,38.872501373291,68.125,2920,-20.781999999999996,-6.4340000000000295,1.66962615302267,0.810826225066232,12.676437972,0.39
1979-01-21,38.872501373291,68.125,2920,-26.689,-5.07299999999998,1.8445479804306901,0.624364532320257,12.78005598,0.52
1979-01-22,38.872501373291,68.125,2920,-16.054000000000002,-1.97300000000001,2.78445392454773,0.7962357168014009,12.267338148,0.54
1979-01-23,38.872501373291,68.125,2920,-8.37,-1.49700000000001,3.6834706417590697,0.9185389353307191,2.58142104,0.38
1979-01-24,38.872501373291,68.125,2920,-6.536999999999981,1.01999999999998,3.8503403450430698,0.9293367203533359,6.52370832,0.44
1979-01-25,38.872501373291,68.125,2920,-12.167,0.0849999999999795,5.983417825583019,0.9835229727343342,2.240493156,0.22
1979-01-26,38.872501373291,68.125,2920,-21.267,-7.814000000000019,2.9214005888946004,0.909490567509633,6.7233356639999995,0.27
1979-01-27,38.872501373291,68.125,2920,-27.366,-7.94200000000001,0.993317877621095,0.908593790656707,11.91408768,0.32
1979-01-28,38.872501373291,68.125,2920,-28.263,-4.94799999999998,1.2128585343900802,0.8792998543877579,12.945598667999999,0.37
1979-01-29,38.872501373291,68.125,2920,-22.906999999999996,-6.663999999999991,1.60689040396496,0.8513113569539459,13.352059512,0.41
1979-01-30,38.872501373291,68.125,2920,-26.414,-5.365999999999991,1.6085591602747198,0.9102784591694779,13.388626188,0.36
