date,latitude,longitude,altitude,temp_min,temp_max,wind_speed,humidity_mean,solar_radiation,eto
1979-01-01,37.31129837036129,66.5625,268,7.257999999999981,17.657,3.54868543135783,0.43576434770158,9.660261887999999,2.88
1979-01-02,37.31129837036129,66.5625,268,8.002999999999991,16.543,4.572215772895441,0.401312892969828,9.481499532,3.44
1979-01-03,37.31129837036129,66.5625,268,8.509999999999991,17.61,5.648484382854379,0.37259624786051,9.683825112000001,4.18
1979-01-04,37.31129837036129,66.5625,268,9.500999999999982,17.127,7.12819432314489,0.35073342987221895,9.761571828,4.8
1979-01-05,37.31129837036129,66.5625,268,8.44299999999998,18.852999999999998,5.801674365840321,0.28148586438612605,10.149462144,4.92
1979-01-06,37.31129837036129,66.5625,268,3.9420000000000095,17.968,3.85198803879408,0.540265852759636,9.806956487999999,2.56
1979-01-07,37.31129837036129,66.5625,268,9.970000000000029,18.308,4.48547878366142,0.45178039281450705,6.171863472,3.47
1979-01-08,37.31129837036129,66.5625,268,5.0550000000000095,12.288,5.3270562078542,0.773581031528266,1.56909366,1.41
1979-01-09,37.31129837036129,66.5625,268,2.07799999999997,9.15899999999999,3.1840564342022697,0.7197917981693629,9.96710724,1.22
1979-01-10,37.31129837036129,66.5625,268,1.32499999999999,9.35300000000001,2.78278851348768,0.670546485536526,6.232836888,1.28
1979-01-11,37.31129837036129,66.5625,268,1.9909999999999899,10.692,1.9378055789537298,0.634956003165173,6.038328347999999,1.23
1979-01-12,37.31129837036129,66.5625,268,1.89600000000002,6.889000000000009,4.5744289581253605,0.7997954620650061,4.758527088,0.99
1979-01-13,37.31129837036129,66.5625,268,0.31299999999998807,4.05799999999999,3.2919700983221696,0.7934134366036959,5.047594128,0.85
1979-01-14,37.31129837036129,66.5625,268,0.952999999999975,5.38099999999997,3.1840854929902402,0.765490927616429,6.231095892000001,0.95
1979-01-15,37.31129837036129,66.5625,268,1.31999999999999,9.16300000000001,2.6374313746929903,0.798367394916942,8.717510124,0.95
1979-01-16,37.31129837036129,66.5625,268,4.19799999999998,10.731,2.02401964555423,0.754303259858184,7.499083067999999,1.07
1979-01-17,37.31129837036129,66.5625,268,2.03699999999998,8.105999999999991,2.8414719776328,0.85405057536879,2.746121364,0.75
1979-01-18,37.31129837036129,66.5625,268,-2.7839999999999905,2.54300000000001,3.16967494567258,0.638170052760134,11.105444304,1.14
1979-01-19,37.31129837036129,66.5625,268,-2.31900000000002,5.6129999999999995,1.96745644073274,0.680521045560213,11.041201224000002,0.99
1979-01-20,37.31129837036129,66.5625,268,-3.63,1.99599999999998,5.0641945465152,0.835364389775793,11.765026116,0.73
1979-01-21,37.31129837036129,66.5625,268,-2.17099999999999,8.54599999999999,7.15947176100039,0.555233574007481,11.366552052000001,2.2
1979-01-22,37.31129837036129,66.5625,268,2.9440000000000204,12.745,8.15606420138534,0.480747759582537,11.039682024000001,3.36
1979-01-23,37.31129837036129,66.5625,268,4.34699999999998,9.02499999999998,4.24881726150613,0.699458947453428,3.8909808,1.49
1979-01-24,37.31129837036129,66.5625,268,3.4309999999999796,11.64,5.906098383166139,0.7274541382782671,4.232531772,1.65
1979-01-25,37.31129837036129,66.5625,268,-0.838999999999999,8.28199999999998,5.520136896490349,0.9062008779421121,1.6255694880000002,0.6
1979-01-26,37.31129837036129,66.5625,268,-2.33699999999999,4.413999999999991,2.76955488466061,0.847002889219898,10.145700827999999,0.75
1979-01-27,37.31129837036129,66.5625,268,-3.14800000000002,2.03899999999999,3.0937924828535404,0.773460800505192,11.63571282,0.88
1979-01-28,37.31129837036129,66.5625,268,-4.25599999999997,1.50400000000002,3.4586359345741897,0.721032494184844,11.143571867999999,0.98
1979-01-29,37.31129837036129,66.5625,268,-5.24599999999998,-0.853999999999985,2.63298560319671,0.7186475334452059,12.00734964,0.85
1979-01-30,37.31129837036129,66.5625,268,-14.937000000000001,-0.10700000000002802,1.232064073775,0.8935900369761769,12.06050814,0.48
