date,latitude,longitude,altitude,temp_min,temp_max,wind_speed,humidity_mean,solar_radiation,eto
1979-01-01,42.306999206543004,63.4375,234,4.334,10.447000000000001,3.22189466764287,0.883222939573812,7.540706232000001,0.56
1979-01-02,42.306999206543004,63.4375,234,1.14499999999998,10.997,2.50544724821988,0.842152931743585,6.716761524,0.63
1979-01-03,42.306999206543004,63.4375,234,3.1059999999999905,10.759,2.92265149327002,0.8358619252183671,8.132567652,0.66
1979-01-04,42.306999206543004,63.4375,234,5.9169999999999705,13.01,4.0856338048628995,0.7491469442573442,8.177964767999999,1.25
1979-01-05,42.306999206543004,63.4375,234,6.360999999999991,13.075999999999999,5.07167190181055,0.6455555576162989,8.213961996,1.86
1979-01-06,42.306999206543004,63.4375,234,-1.2799999999999698,4.375,6.73525837399887,0.713288343364174,1.055025,1.27
1979-01-07,42.306999206543004,63.4375,234,0.14299999999997198,4.62,2.92601297882946,0.8676487124025601,4.86578817,0.5
1979-01-08,42.306999206543004,63.4375,234,-6.766000000000019,2.7060000000000204,6.80338717078307,0.7546857205586942,4.456797948,0.9
1979-01-09,42.306999206543004,63.4375,234,-8.72899999999999,-5.10700000000003,2.82951822770539,0.533562867628756,6.35990382,0.78
1979-01-10,42.306999206543004,63.4375,234,-11.012,-3.9259999999999904,2.99905064263862,0.477045239739226,9.150127812000001,0.83
1979-01-11,42.306999206543004,63.4375,234,-7.596999999999981,-1.113,7.206084875056581,0.54560617628235,8.708175828,1.29
1979-01-12,42.306999206543004,63.4375,234,-5.29899999999998,0.7429999999999949,10.0764479597572,0.45474493175193803,7.924386492000001,1.98
1979-01-13,42.306999206543004,63.4375,234,-4.37,1.2670000000000001,7.3100963746196,0.433845871261001,8.511014628,1.93
1979-01-14,42.306999206543004,63.4375,234,-6.432000000000019,-0.0579999999999927,3.93368515188488,0.611045036112972,8.60343534,0.96
1979-01-15,42.306999206543004,63.4375,234,-2.733,3.3829999999999796,3.4201500979245,0.842318376259369,6.880162536,0.56
1979-01-16,42.306999206543004,63.4375,234,-7.870999999999981,-1.197,7.80394326429412,0.6170861925488101,7.565062896000001,1.15
1979-01-17,42.306999206543004,63.4375,234,-12.5,-7.033000000000019,5.66447863024292,0.580423023150437,9.64439838,0.8
1979-01-18,42.306999206543004,63.4375,234,-11.797,-3.6089999999999796,3.6136429848636205,0.544485160386852,9.666791388,0.85
1979-01-19,42.306999206543004,63.4375,234,-11.495,-1.8869999999999998,2.93198984334683,0.600937130052964,9.855393516,0.75
1979-01-20,42.306999206543004,63.4375,234,-11.017000000000001,-1.21899999999999,3.82841771343917,0.7285314835040609,9.91513332,0.63
1979-01-21,42.306999206543004,63.4375,234,-7.7860000000000005,2.9060000000000095,4.16560212151062,0.7001678328158721,10.0213281,0.89
1979-01-22,42.306999206543004,63.4375,234,-0.689000000000021,3.3229999999999795,4.02377822064039,0.88566977059635,2.6615786580000003,0.52
1979-01-23,42.306999206543004,63.4375,234,-6.6030000000000095,-0.0799999999999841,4.7290401733144805,0.5907730977369711,7.883324712,1.13
1979-01-24,42.306999206543004,63.4375,234,-8.581000000000019,-6.519999999999981,6.66957817717883,0.660548611403082,1.92504366,0.84
1979-01-25,42.306999206543004,63.4375,234,-7.738999999999981,-5.5799999999999805,2.4817050267443,0.919826997248059,5.706391967999999,0.29
1979-01-26,42.306999206543004,63.4375,234,-13.815999999999999,-7.05399999999997,3.61145977112914,0.9280899141913059,8.831080872000001,0.22
